time	Vo_no_amp
3.57130000000007497E-8	1.34789667046640771E-10
3.57230000000007397E-8	1.49247934344801925E-10
3.57330000000007342E-8	1.62241161830697855E-10
3.57430000000007375E-8	1.73660577641750469E-10
3.57530000000007320E-8	1.83415725170404542E-10
3.57630000000007353E-8	1.91435119744269167E-10
3.57730000000007253E-8	1.97666619402232779E-10
3.57830000000007331E-8	2.02077512580376739E-10
3.57930000000007276E-8	2.04654330988794175E-10
3.58030000000007220E-8	2.05402401116926825E-10
3.58130000000007254E-8	2.04345152534597396E-10
3.58230000000007198E-8	2.01523205354340540E-10
3.58330000000007187E-8	1.96993262798226310E-10
3.58430000000007265E-8	1.90826837696016383E-10
3.58530000000007165E-8	1.83108843876414151E-10
3.58630000000007110E-8	1.73936084764067211E-10
3.58730000000007143E-8	1.63415672046770233E-10
3.58830000000007132E-8	1.51663407035288422E-10
3.58930000000007077E-8	1.38802156327683601E-10
3.59030000000007110E-8	1.24960251655452215E-10
3.59130000000007010E-8	1.10269941392441750E-10
3.59230000000007044E-8	9.48659182276831991E-11
3.59330000000007033E-8	7.88839440320297847E-11
3.59430000000007022E-8	6.24595890891582606E-11
3.59530000000007011E-8	4.57270987258408823E-11
3.59630000000007000E-8	2.88183960816242557E-11
3.59730000000006944E-8	1.18622254236559321E-11
3.59830000000006978E-8	-5.01656384300760294E-12
3.59930000000006922E-8	-2.16975963810616745E-11
3.60030000000006956E-8	-3.80654210145542482E-11
3.60130000000006900E-8	-5.40098427437819417E-11
3.60230000000006934E-8	-6.94261505914924903E-11
3.60330000000006834E-8	-8.42152575111911794E-11
3.60430000000006867E-8	-9.82837702983475836E-11
3.60530000000006812E-8	-1.11544008507144721E-10
3.60630000000006756E-8	-1.23913991770158249E-10
3.60730000000006790E-8	-1.35317414645832579E-10
3.60830000000006734E-8	-1.45683627197309029E-10
3.60930000000006634E-8	-1.54947637972567587E-10
3.61030000000006712E-8	-1.63050153963381872E-10
3.61130000000006612E-8	-1.69937669538047276E-10
3.61230000000006690E-8	-1.75562613352437102E-10
3.61330000000006635E-8	-1.79883558939009114E-10
3.61430000000006579E-8	-1.82865501155797539E-10
3.61530000000006568E-8	-1.84480197054808714E-10
3.61630000000006646E-8	-1.84706566111995363E-10
3.61730000000006680E-8	-1.83531141259324615E-10
3.61830000000006580E-8	-1.80948558880360322E-10
3.61930000000006524E-8	-1.76962072975138107E-10
3.62030000000006513E-8	-1.71584076159953103E-10
3.62130000000006502E-8	-1.64836608123719142E-10
3.62230000000006447E-8	-1.56751830681963611E-10
3.62330000000006480E-8	-1.47372447704146481E-10
3.62430000000006469E-8	-1.36752047974903701E-10
3.62530000000006414E-8	-1.24955349502370994E-10
3.62630000000006492E-8	-1.12058324906057916E-10
3.62730000000006303E-8	-9.81481892836973735E-11
3.62830000000006425E-8	-8.33232343341742698E-11
3.62930000000006281E-8	-6.76924954482881880E-11
3.63030000000006359E-8	-5.13752419014906625E-11
3.63130000000006214E-8	-3.45002841099306590E-11
3.63230000000006292E-8	-1.72050960486675786E-11
3.63330000000006237E-8	3.65244724820561117E-13
3.63430000000006270E-8	1.80592925577021424E-11
3.63530000000006304E-8	3.57206333911402441E-11
3.63630000000006248E-8	5.31894330505323865E-11
3.63730000000006104E-8	7.03041144850730770E-11
3.63830000000006137E-8	8.69031406044483745E-11
3.63930000000006126E-8	1.02826876108026277E-10
3.64030000000006071E-8	1.17919498985677595E-10
3.64130000000006104E-8	1.32030930264535762E-10
3.64230000000006049E-8	1.45018749142928671E-10
3.64330000000006038E-8	1.56750059935347785E-10
3.64430000000006160E-8	1.67103277277042017E-10
3.64530000000006016E-8	1.75969796811761525E-10
3.64630000000006005E-8	1.83255520100930025E-10
3.64730000000005994E-8	1.88882204718433511E-10
3.64830000000005983E-8	1.92788613386030772E-10
3.64930000000005972E-8	1.94931439497432768E-10
3.65030000000005961E-8	1.95285990396834586E-10
3.65130000000005950E-8	1.93846614229619085E-10
3.65230000000005894E-8	1.90626860967960488E-10
3.65330000000005928E-8	1.85659373222852531E-10
3.65430000000005917E-8	1.78995507571977219E-10
3.65530000000005861E-8	1.70704692242598965E-10
3.65630000000005762E-8	1.60873531973437967E-10
3.65730000000005795E-8	1.49604675625661820E-10
3.65830000000005828E-8	1.37015466513224027E-10
3.65930000000005684E-8	1.23236399377969508E-10
3.66030000000005806E-8	1.08409411357567254E-10
3.66130000000005751E-8	9.26860371100127090E-11
3.66230000000005695E-8	7.62254604077932640E-11
3.66330000000005729E-8	5.91924959548848229E-11
3.66430000000005673E-8	4.17555358849851199E-11
3.66530000000005574E-8	2.40844953621487123E-11
3.66630000000005651E-8	6.34879093560285312E-12
3.66730000000005685E-8	-1.12846161730757122E-11
3.66830000000005541E-8	-2.86530818053700465E-11
3.66930000000005574E-8	-4.56000183112214508E-11
3.67030000000005607E-8	-6.19764876495376349E-11
3.67130000000005507E-8	-7.76426277859483793E-11
3.67230000000005541E-8	-9.24688960706745355E-11
3.67330000000005485E-8	-1.06337117561098449E-10
3.67430000000005474E-8	-1.19141330669150580E-10
3.67530000000005419E-8	-1.30788426954053993E-10
3.67630000000005497E-8	-1.41198586238448431E-10
3.67730000000005441E-8	-1.50305512396395846E-10
3.67830000000005430E-8	-1.58056479047579357E-10
3.67930000000005419E-8	-1.64412197904327773E-10
3.68030000000005364E-8	-1.69346525579057405E-10
3.68130000000005353E-8	-1.72846027204385488E-10
3.68230000000005431E-8	-1.74909417195946104E-10
3.68330000000005331E-8	-1.75546898863817269E-10
3.68430000000005275E-8	-1.74779425333693306E-10
3.68530000000005220E-8	-1.72637904371334527E-10
3.68630000000005298E-8	-1.69162369227659237E-10
3.68730000000005198E-8	-1.64401136567250639E-10
3.68830000000005276E-8	-1.58409970955086243E-10
3.68930000000005176E-8	-1.51251273313554657E-10
3.69030000000005209E-8	-1.42993308294760735E-10
3.69130000000005065E-8	-1.33709482722036666E-10
3.69230000000005187E-8	-1.23477684227396400E-10
3.69330000000005043E-8	-1.12379686041485072E-10
3.69430000000005165E-8	-1.00500620675128838E-10
3.69530000000005110E-8	-8.79285220626489838E-11
3.69630000000005143E-8	-7.47539327098984785E-11
3.69730000000005044E-8	-6.10695695926827486E-11
3.69830000000005121E-8	-4.69700400646249872E-11
3.69930000000005021E-8	-3.25515969288710183E-11
3.70030000000005099E-8	-1.79119201651319315E-11
3.70130000000004955E-8	-3.14991162929144064E-12
3.70230000000004988E-8	1.16345116101654256E-11
3.70330000000004889E-8	2.63406397486447652E-11
3.70430000000004922E-8	4.08672225573868708E-11
3.70530000000004911E-8	5.51127645981543157E-11
3.70630000000004856E-8	6.89758749529255066E-11
3.70730000000004800E-8	8.23556811684673562E-11
3.70830000000004745E-8	9.51523148014119613E-11
3.70930000000004823E-8	1.07267473300360638E-10
3.71030000000004856E-8	1.18605060054279043E-10
3.71130000000004800E-8	1.29071901355327534E-10
3.71230000000004701E-8	1.38578535858906049E-10
3.71330000000004734E-8	1.47040068966602488E-10
3.71430000000004679E-8	1.54377081501813951E-10
3.71530000000004801E-8	1.60516579183888197E-10
3.71630000000004745E-8	1.65392966820937826E-10
3.71730000000004690E-8	1.68949028913395249E-10
3.71830000000004635E-8	1.71136896560239160E-10
3.71930000000004668E-8	1.71918979247034587E-10
3.72030000000004568E-8	1.71268839316356081E-10
3.72130000000004646E-8	1.69171986709798361E-10
3.72230000000004546E-8	1.65626571944873402E-10
3.72330000000004535E-8	1.60643956252558540E-10
3.72430000000004569E-8	1.54249139339577779E-10
3.72530000000004513E-8	1.46481027325932534E-10
3.72630000000004458E-8	1.37392526000496407E-10
3.72730000000004491E-8	1.27050447579893211E-10
3.72830000000004480E-8	1.15535222580511765E-10
3.72930000000004425E-8	1.02940412142096904E-10
3.73030000000004458E-8	8.93720200871715953E-11
3.73130000000004403E-8	7.49476080706094550E-11
3.73230000000004392E-8	5.97952212711325437E-11
3.73330000000004425E-8	4.40521361030226632E-11
3.73430000000004370E-8	2.78634452846501679E-11
3.73530000000004359E-8	1.13804991967641356E-11
3.73630000000004348E-8	-5.24077429001976469E-12
3.73730000000004337E-8	-2.18416465222376388E-11
3.73830000000004325E-8	-3.82624339912315037E-11
3.73930000000004181E-8	-5.43443844070675652E-11
3.74030000000004303E-8	-6.99315726853713571E-11
3.74130000000004159E-8	-8.48727760862985647E-11
3.74230000000004193E-8	-9.90232978637984829E-11
3.74330000000004270E-8	-1.12246709547921797E-10
3.74430000000004215E-8	-1.24416483376950304E-10
3.74530000000004115E-8	-1.35417488388281626E-10
3.74630000000004193E-8	-1.45147326221693040E-10
3.74730000000004093E-8	-1.53517485727151115E-10
3.74830000000004038E-8	-1.60454298931399397E-10
3.74930000000004160E-8	-1.65899684722993990E-10
3.75030000000004016E-8	-1.69811670676284909E-10
3.75130000000004049E-8	-1.72164687657460336E-10
3.75230000000004127E-8	-1.72949636143330365E-10
3.75330000000003983E-8	-1.72173727438291957E-10
3.75430000000004060E-8	-1.69860107100737956E-10
3.75530000000003916E-8	-1.66047271794816376E-10
3.75630000000003950E-8	-1.60788294380879027E-10
3.75730000000003850E-8	-1.54149875270418679E-10
3.75830000000003883E-8	-1.46211240831158862E-10
3.75930000000003828E-8	-1.37062911879350979E-10
3.76030000000003861E-8	-1.26805366996391600E-10
3.76130000000003850E-8	-1.15547626526713798E-10
3.76230000000003839E-8	-1.03405783639213489E-10
3.76330000000003828E-8	-9.05015087656935080E-11
3.76430000000003773E-8	-7.69605530820099126E-11
3.76530000000003762E-8	-6.29112754999170942E-11
3.76630000000003795E-8	-4.84832159323463596E-11
3.76730000000003740E-8	-3.38057354362878115E-11
3.76830000000003773E-8	-1.90067412902856780E-11
3.76930000000003718E-8	-4.21151220118268554E-12
3.77030000000003707E-8	1.04583642627867901E-11
3.77130000000003651E-8	2.48859331635430259E-11
3.77230000000003685E-8	3.89596870720675881E-11
3.77330000000003540E-8	5.25742520858209872E-11
3.77430000000003574E-8	6.56309459162361719E-11
3.77530000000003607E-8	7.80382119699428944E-11
3.77630000000003552E-8	8.97119360772973096E-11
3.77730000000003585E-8	1.00575654924008129E-10
3.77830000000003485E-8	1.10560667260589129E-10
3.77930000000003474E-8	1.19606060555745852E-10
3.78030000000003508E-8	1.27658666891703509E-10
3.78130000000003452E-8	1.34672962553038111E-10
3.78230000000003486E-8	1.40610925930355202E-10
3.78330000000003430E-8	1.45441868054170831E-10
3.78430000000003419E-8	1.49142249313683140E-10
3.78530000000003364E-8	1.51695494733256031E-10
3.78630000000003397E-8	1.53091818621229470E-10
3.78730000000003342E-8	1.53328067526046752E-10
3.78830000000003331E-8	1.52407588297046326E-10
3.78930000000003320E-8	1.50340125721724904E-10
3.79030000000003264E-8	1.47141751772672524E-10
3.79130000000003164E-8	1.42834826023234052E-10
3.79230000000003287E-8	1.37447984359300412E-10
3.79330000000003276E-8	1.31016150801909870E-10
3.79430000000003265E-8	1.23580565134279574E-10
3.79530000000003209E-8	1.15188817164532220E-10
3.79630000000003154E-8	1.05894876911293023E-10
3.79730000000003098E-8	9.57591088239150245E-11
3.79830000000003221E-8	8.48482573823022967E-11
3.79930000000003210E-8	7.32353910914865214E-11
3.80030000000003154E-8	6.09997920093010126E-11
3.80130000000003054E-8	4.82267785249053471E-11
3.80230000000003088E-8	3.50074501318847320E-11
3.80330000000003032E-8	2.14383443898648984E-11
3.80430000000003066E-8	7.62099810866857474E-12
3.80530000000003010E-8	-6.33859302655643742E-12
3.80630000000002955E-8	-2.03306196976072417E-11
3.80730000000002944E-8	-3.42422096732991754E-11
3.80830000000003022E-8	-4.79582817658823046E-11
3.80930000000002922E-8	-6.13624978523941245E-11
3.81030000000003000E-8	-7.43383048602975549E-11
3.81130000000002900E-8	-8.67700557678774231E-11
3.81230000000002844E-8	-9.85441959798102829E-11
3.81330000000002789E-8	-1.09550498982234457E-10
3.81430000000002822E-8	-1.19683333029406214E-10
3.81530000000002767E-8	-1.28842938828372899E-10
3.81630000000002800E-8	-1.36936696822960879E-10
3.81730000000002834E-8	-1.43880361777454246E-10
3.81830000000002734E-8	-1.49599241955897155E-10
3.81930000000002678E-8	-1.54029300304940175E-10
3.82030000000002756E-8	-1.57118155683656457E-10
3.82130000000002701E-8	-1.58825963336735598E-10
3.82230000000002734E-8	-1.59126155458895746E-10
3.82330000000002679E-8	-1.58006024816609525E-10
3.82430000000002712E-8	-1.55467136934892536E-10
3.82530000000002524E-8	-1.51525559267762922E-10
3.82630000000002690E-8	-1.46211898987438760E-10
3.82730000000002590E-8	-1.39571144477935305E-10
3.82830000000002624E-8	-1.31662309225929075E-10
3.82930000000002480E-8	-1.22557880483886916E-10
3.83030000000002602E-8	-1.12343078753725867E-10
3.83130000000002591E-8	-1.01114937719846099E-10
3.83230000000002491E-8	-8.89812176664727694E-11
3.83330000000002524E-8	-7.60591685681562524E-11
3.83430000000002469E-8	-6.24741618722768877E-11
3.83530000000002413E-8	-4.83582124345196629E-11
3.83630000000002447E-8	-3.38484140678629419E-11
3.83730000000002391E-8	-1.90853136786469912E-11
3.83830000000002336E-8	-4.21124995742841080E-12
3.83930000000002325E-8	1.06313169523057716E-11
3.84030000000002314E-8	2.53014584748914029E-11
3.84130000000002259E-8	3.96613876102170604E-11
3.84230000000002336E-8	5.35780013771326580E-11
3.84330000000002281E-8	6.69243327824315415E-11
3.84430000000002270E-8	7.95808914940814560E-11
3.84530000000002259E-8	9.14368748810597154E-11
3.84630000000002337E-8	1.02391233899138201E-10
3.84730000000002104E-8	1.12353581383368684E-10
3.84830000000002226E-8	1.21244933579399117E-10
3.84930000000002170E-8	1.28998279129025839E-10
3.85030000000002115E-8	1.35558973140797301E-10
3.85130000000002148E-8	1.40884957344608264E-10
3.85230000000002093E-8	1.44946810572946383E-10
3.85330000000002038E-8	1.47727636857867517E-10
3.85430000000002115E-8	1.49222801214991097E-10
3.85530000000002016E-8	1.49439525644520765E-10
3.85630000000002049E-8	1.48396359964250646E-10
3.85730000000001993E-8	1.46122543760627965E-10
3.85830000000002027E-8	1.42657276972213842E-10
3.85930000000001971E-8	1.38048917388003933E-10
3.86030000000002005E-8	1.32354123645704669E-10
3.86130000000001949E-8	1.25636962158845966E-10
3.86230000000001894E-8	1.17967995804830550E-10
3.86330000000002016E-8	1.09423371197963570E-10
3.86430000000001961E-8	1.00083919991597248E-10
3.86530000000001861E-8	9.00342879501448579E-11
3.86630000000001806E-8	7.93621035608091407E-11
3.86730000000001795E-8	6.81571957784195526E-11
3.86830000000001828E-8	5.65108681810357893E-11
3.86930000000001861E-8	4.45152344277242928E-11
3.87030000000001762E-8	3.22626175225463996E-11
3.87130000000001750E-8	1.98450130684758719E-11
3.87230000000001695E-8	7.35361450682984419E-12
3.87330000000001640E-8	-5.12160365778615567E-12
3.87430000000001717E-8	-1.74922503960136977E-11
3.87530000000001751E-8	-2.96718376608645684E-11
3.87630000000001651E-8	-4.15760631943965819E-11
3.87730000000001684E-8	-5.31230657329967926E-11
3.87830000000001673E-8	-6.42336621036678679E-11
3.87930000000001574E-8	-7.48315757162392092E-11
3.88030000000001651E-8	-8.48436655930725969E-11
3.88130000000001640E-8	-9.42001643543457767E-11
3.88230000000001585E-8	-1.02834932519422506E-10
3.88330000000001441E-8	-1.10685735128746954E-10
3.88430000000001563E-8	-1.17694545080245527E-10
3.88530000000001507E-8	-1.23807875760776609E-10
3.88630000000001452E-8	-1.28977143593969967E-10
3.88730000000001485E-8	-1.33159059082341580E-10
3.88830000000001430E-8	-1.36316042857907327E-10
3.88930000000001330E-8	-1.38416661236505156E-10
3.89030000000001364E-8	-1.39436073860535159E-10
3.89130000000001441E-8	-1.39356484273983949E-10
3.89230000000001386E-8	-1.38167582759135632E-10
3.89330000000001331E-8	-1.35866969527053261E-10
3.89430000000001364E-8	-1.32460545437134769E-10
3.89530000000001264E-8	-1.27962856859647367E-10
3.89630000000001298E-8	-1.22397381114416270E-10
3.89730000000001375E-8	-1.15796739133833682E-10
3.89830000000001275E-8	-1.08202822613389937E-10
3.89930000000001220E-8	-9.96668239214804075E-11
3.90030000000001253E-8	-9.02491584250157430E-11
3.90130000000001198E-8	-8.00192706207232263E-11
3.90230000000001187E-8	-6.90553175066686897E-11
3.90330000000001176E-8	-5.74437249384017523E-11
3.90430000000001076E-8	-4.52786152356063454E-11
3.90530000000001110E-8	-3.26611069783820929E-11
3.90630000000001143E-8	-1.96984906927478320E-11
3.90730000000000999E-8	-6.50328690506688734E-12
3.90830000000001032E-8	6.80780422405465657E-12
3.90930000000001066E-8	2.01150498626941010E-11
3.91030000000001099E-8	3.32969138144478816E-11
3.91130000000000955E-8	4.62313517333101665E-11
3.91230000000001032E-8	5.87971539308468216E-11
3.91330000000000888E-8	7.08753159329343418E-11
3.91430000000000966E-8	8.23504158108123896E-11
3.91530000000000999E-8	9.31119766053568121E-11
3.91630000000001033E-8	1.03055791906359584E-10
3.91730000000000889E-8	1.12085192851476090E-10
3.91830000000000922E-8	1.20112235472584694E-10
3.91930000000000822E-8	1.27058788429712854E-10
3.92030000000000900E-8	1.32857502712702114E-10
3.92130000000000800E-8	1.37452646826382607E-10
3.92230000000000745E-8	1.40800793264662127E-10
3.92330000000000734E-8	1.42871344672560863E-10
3.92430000000000723E-8	1.43646890935560934E-10
3.92530000000000712E-8	1.43123391459552396E-10
3.92630000000000745E-8	1.41310180044759481E-10
3.92730000000000690E-8	1.38229792943322227E-10
3.92830000000000679E-8	1.33917623851802237E-10
